Timestamp,Scenario,IP,Status,Duration_ms,CPU_ms,Memory_MB
2026-02-24T06:57:36.632Z,Rate-Limit-Login,unknown,400,0,0.56,150.78
2026-02-24T06:57:36.636Z,Rate-Limit-Login,unknown,400,1,1.25,151.30
2026-02-24T06:57:36.641Z,Rate-Limit-Login,unknown,400,0,0.67,151.82
2026-02-24T06:57:36.647Z,Rate-Limit-Login,unknown,400,1,1.47,152.10
2026-02-24T06:57:36.651Z,Captcha-Login,unknown,400,1,0.58,152.62
2026-02-24T06:57:36.654Z,Rate-Limit-Login,unknown,400,0,0.54,153.14
2026-02-24T06:57:36.658Z,Captcha-Login,unknown,400,1,0.65,153.41
2026-02-24T06:57:36.662Z,Rate-Limit-Login,unknown,400,1,0.65,153.93
2026-02-24T06:57:36.666Z,Rate-Limit-Login,unknown,400,0,0.60,154.45
2026-02-24T06:57:36.670Z,Captcha-Login,unknown,400,1,0.63,154.97
2026-02-24T06:57:36.673Z,Captcha-Login,unknown,400,0,0.56,155.24
2026-02-24T06:57:36.677Z,Captcha-Login,unknown,400,1,0.66,155.76
2026-02-24T06:57:36.691Z,Captcha-Login,unknown,400,1,0.70,148.14
2026-02-24T06:57:36.695Z,Captcha-Login,unknown,400,1,0.55,148.42
2026-02-24T06:57:36.698Z,Captcha-Login,unknown,400,1,0.43,148.87
2026-02-24T06:57:36.700Z,Basic-Login,unknown,400,0,0.42,149.39
2026-02-24T06:57:36.705Z,Basic-Login,unknown,400,1,1.40,149.91
2026-02-24T06:57:36.709Z,Basic-Login,unknown,400,1,0.63,150.18
2026-02-24T06:57:36.714Z,Rate-Limit-Login,unknown,400,1,0.69,150.70
2026-02-24T06:57:36.720Z,Rate-Limit-Login,unknown,400,1,0.87,151.22
2026-02-24T06:57:36.724Z,Rate-Limit-Login,unknown,400,1,0.70,151.74
2026-02-24T06:57:36.727Z,Captcha-Login,unknown,400,0,0.53,152.02
2026-02-24T06:57:36.732Z,Rate-Limit-Login,unknown,400,1,0.61,152.54
2026-02-24T06:57:36.736Z,Captcha-Login,unknown,400,0,0.66,153.06
2026-02-24T06:57:36.740Z,Captcha-Login,unknown,400,1,0.53,153.33
2026-02-24T06:57:36.744Z,Basic-Login,unknown,400,0,0.67,153.85
2026-02-24T06:57:36.747Z,Basic-Login,unknown,400,0,0.72,154.37
2026-02-24T06:57:36.752Z,Basic-Login,unknown,400,0,0.74,154.89
2026-02-24T06:57:36.755Z,Basic-Login,unknown,400,0,0.56,155.17
2026-02-24T06:57:36.759Z,Rate-Limit-Login,unknown,400,1,0.62,155.69
2026-02-24T06:57:36.763Z,Rate-Limit-Login,unknown,400,1,0.56,156.21
2026-02-24T06:57:36.767Z,Captcha-Login,unknown,400,0,0.58,156.48
2026-02-24T06:57:36.771Z,Captcha-Login,unknown,400,1,1.09,157.00
2026-02-24T06:57:36.775Z,Basic-Login,unknown,400,0,0.59,157.52
2026-02-24T06:57:36.779Z,Basic-Login,unknown,400,1,0.57,158.04
2026-02-24T06:57:36.783Z,Basic-Login,unknown,400,1,0.67,158.31
2026-02-24T06:57:36.787Z,Basic-Login,unknown,400,1,0.60,158.84
2026-02-24T06:57:36.791Z,Basic-Login,unknown,400,1,0.69,159.35
2026-02-24T06:57:36.795Z,Basic-Login,unknown,400,1,0.60,159.63
2026-02-24T06:57:36.799Z,Basic-Login,unknown,400,1,0.89,160.15
2026-02-24T06:57:36.803Z,Captcha-Login,unknown,400,0,0.59,160.67
2026-02-24T06:57:36.808Z,Captcha-Login,unknown,400,1,0.66,160.94
2026-02-24T06:57:36.811Z,Captcha-Login,unknown,400,0,0.60,161.46
2026-02-24T06:57:36.815Z,Captcha-Login,unknown,400,1,0.61,161.98
2026-02-24T06:57:36.819Z,Basic-Login,unknown,400,1,0.81,162.50
2026-02-24T06:57:36.823Z,Captcha-Login,unknown,400,0,0.59,162.78
2026-02-24T06:57:36.828Z,Basic-Login,unknown,400,1,0.68,163.29
2026-02-24T06:57:36.832Z,Basic-Login,unknown,400,1,0.58,163.81
2026-02-24T06:57:36.836Z,Basic-Login,unknown,400,0,0.63,164.09
2026-02-24T06:57:36.840Z,Basic-Login,unknown,400,0,0.74,164.60
2026-02-24T06:57:36.843Z,Basic-Login,unknown,400,0,0.56,165.12
2026-02-24T06:57:36.848Z,Rate-Limit-Login,unknown,400,0,0.61,165.64
2026-02-24T06:57:36.851Z,Rate-Limit-Login,unknown,400,0,0.58,165.92
2026-02-24T06:57:36.856Z,Rate-Limit-Login,unknown,400,0,0.64,166.44
2026-02-24T06:57:36.859Z,Basic-Login,unknown,400,1,0.55,166.96
2026-02-24T06:57:36.874Z,Rate-Limit-Login,unknown,400,2,1.67,159.17
2026-02-24T06:57:36.878Z,Rate-Limit-Login,unknown,400,1,0.54,159.77
2026-02-24T06:57:36.882Z,Rate-Limit-Login,unknown,400,0,0.58,160.05
2026-02-24T06:57:36.886Z,Rate-Limit-Login,unknown,400,0,0.58,160.57
2026-02-24T06:57:36.890Z,Rate-Limit-Login,unknown,400,1,0.75,161.09
2026-02-24T06:57:36.893Z,Basic-Login,unknown,400,0,0.54,161.61
2026-02-24T06:57:36.897Z,Rate-Limit-Login,unknown,400,1,0.61,161.88
2026-02-24T06:57:36.901Z,Basic-Login,unknown,400,0,1.10,162.41
2026-02-24T06:57:36.905Z,Captcha-Login,unknown,400,1,0.86,162.92
2026-02-24T06:57:36.909Z,Captcha-Login,unknown,400,0,0.69,163.20
2026-02-24T06:57:36.913Z,Basic-Login,unknown,400,1,0.57,163.72
2026-02-24T06:57:36.917Z,Basic-Login,unknown,400,1,0.71,164.23
2026-02-24T06:57:36.920Z,Basic-Login,unknown,400,0,0.58,164.75
2026-02-24T06:57:36.925Z,Basic-Login,unknown,400,0,0.66,165.02
2026-02-24T06:57:36.928Z,Basic-Login,unknown,400,1,0.61,165.54
2026-02-24T06:57:36.932Z,Basic-Login,unknown,400,1,0.61,166.06
2026-02-24T06:57:36.935Z,Basic-Login,unknown,400,0,0.61,166.33
2026-02-24T06:57:36.940Z,Rate-Limit-Login,unknown,400,1,0.58,166.85
2026-02-24T06:57:36.944Z,Basic-Login,unknown,400,0,0.63,167.37
2026-02-24T06:57:36.948Z,Basic-Login,unknown,400,1,0.60,167.88
2026-02-24T06:57:36.958Z,Rate-Limit-Login,unknown,400,3,0.87,168.16
2026-02-24T06:57:36.966Z,Rate-Limit-Login,unknown,400,3,1.95,168.71
2026-02-24T06:57:36.974Z,Rate-Limit-Login,unknown,400,1,1.34,169.19
2026-02-24T06:57:36.983Z,Rate-Limit-Login,unknown,400,0,1.17,169.71
2026-02-24T06:57:36.986Z,Rate-Limit-Login,unknown,400,1,3.12,169.99
2026-02-24T06:57:36.996Z,Basic-Login,unknown,400,3,1.55,170.51
2026-02-24T06:57:37.000Z,Basic-Login,unknown,400,0,0.63,171.02
2026-02-24T06:57:37.004Z,Captcha-Login,unknown,400,1,0.75,171.30
2026-02-24T06:57:37.009Z,Captcha-Login,unknown,400,1,3.48,171.81
2026-02-24T06:57:37.013Z,Captcha-Login,unknown,400,1,2.15,172.33
2026-02-24T06:57:37.017Z,Captcha-Login,unknown,400,1,0.57,172.85
2026-02-24T06:57:37.021Z,Captcha-Login,unknown,400,1,0.74,173.12
2026-02-24T06:57:37.025Z,Captcha-Login,unknown,400,1,0.61,173.64
2026-02-24T06:57:37.028Z,Captcha-Login,unknown,400,0,0.57,174.16
2026-02-24T06:57:37.032Z,Captcha-Login,unknown,400,1,0.96,174.44
2026-02-24T06:57:37.046Z,Captcha-Login,unknown,400,9,0.84,174.95
2026-02-24T06:57:37.051Z,Captcha-Login,unknown,400,1,0.78,175.47
2026-02-24T06:57:37.056Z,Captcha-Login,unknown,400,1,0.67,175.99
2026-02-24T06:57:37.060Z,Captcha-Login,unknown,400,1,0.58,176.26
2026-02-24T06:57:37.066Z,Captcha-Login,unknown,400,1,0.76,176.78
2026-02-24T06:57:37.070Z,Captcha-Login,unknown,400,0,0.68,177.31
2026-02-24T06:57:37.078Z,Captcha-Login,unknown,400,1,1.83,177.58
2026-02-24T06:57:37.100Z,Captcha-Login,unknown,400,16,15.23,170.05
2026-02-24T06:57:37.106Z,Captcha-Login,unknown,400,0,0.65,170.52
2026-02-24T06:57:37.110Z,Captcha-Login,unknown,400,1,0.73,170.94
2026-02-24T06:57:37.119Z,Rate-Limit-Login,unknown,400,0,0.64,171.45
2026-02-24T06:57:37.130Z,Rate-Limit-Login,unknown,400,0,0.65,171.97
2026-02-24T06:57:37.138Z,Rate-Limit-Login,unknown,400,0,0.60,172.24
2026-02-24T06:57:37.143Z,Rate-Limit-Login,unknown,400,0,0.78,172.76
2026-02-24T06:57:37.189Z,Rate-Limit-Login,unknown,400,41,1.18,173.28
2026-02-24T06:57:37.200Z,Rate-Limit-Login,unknown,400,1,0.61,173.80
2026-02-24T06:57:37.206Z,Rate-Limit-Login,unknown,400,1,0.77,174.07
2026-02-24T06:57:37.212Z,Rate-Limit-Login,unknown,400,1,1.15,174.59
2026-02-24T06:57:37.216Z,Basic-Login,unknown,400,1,1.13,175.11
2026-02-24T06:57:37.220Z,Basic-Login,unknown,400,1,0.61,175.38
2026-02-24T06:57:37.225Z,Basic-Login,unknown,400,1,0.82,175.90
2026-02-24T06:57:37.229Z,Captcha-Login,unknown,400,1,0.78,176.41
2026-02-24T06:57:37.238Z,Basic-Login,unknown,400,2,3.91,176.93
2026-02-24T06:57:37.252Z,Basic-Login,unknown,400,8,8.34,177.20
2026-02-24T06:57:37.256Z,Basic-Login,unknown,400,1,0.59,177.72
2026-02-24T06:57:37.265Z,Basic-Login,unknown,400,1,1.04,178.24
2026-02-24T06:57:37.303Z,Basic-Login,unknown,400,35,66.83,182.01
2026-02-24T06:57:37.308Z,Basic-Login,unknown,400,1,1.76,182.50
2026-02-24T06:57:37.319Z,Basic-Login,unknown,400,2,3.00,183.02
2026-02-24T06:57:37.337Z,Basic-Login,unknown,400,11,20.80,183.55
2026-02-24T06:57:37.343Z,Basic-Login,unknown,400,2,2.85,183.82
2026-02-24T06:57:37.440Z,Basic-Login,unknown,400,1,0.99,149.53
2026-02-24T06:57:37.446Z,Basic-Login,unknown,400,1,1.16,149.96
2026-02-24T06:57:37.452Z,Rate-Limit-Login,unknown,400,1,1.89,150.41
2026-02-24T06:57:37.461Z,Rate-Limit-Login,unknown,400,2,1.74,150.86
2026-02-24T06:57:37.465Z,Rate-Limit-Login,unknown,400,1,0.70,151.31
2026-02-24T06:57:37.471Z,Captcha-Login,unknown,400,0,1.07,151.75
2026-02-24T06:57:37.479Z,Captcha-Login,unknown,400,1,2.58,152.20
2026-02-24T06:57:37.484Z,Rate-Limit-Login,unknown,400,1,2.98,152.65
2026-02-24T06:57:37.489Z,Rate-Limit-Login,unknown,400,1,3.66,153.10
2026-02-24T06:57:37.504Z,Captcha-Login,unknown,400,1,1.23,153.55
2026-02-24T06:57:37.509Z,Rate-Limit-Login,unknown,400,1,4.70,154.00
2026-02-24T06:57:37.515Z,Rate-Limit-Login,unknown,400,1,4.08,154.47
2026-02-24T06:57:37.520Z,Rate-Limit-Login,unknown,400,1,4.77,154.92
2026-02-24T06:57:37.525Z,Captcha-Login,unknown,400,1,3.86,155.37
2026-02-24T06:57:37.530Z,Captcha-Login,unknown,400,2,4.58,155.82
2026-02-24T06:57:37.535Z,Rate-Limit-Login,unknown,400,2,3.68,156.26
2026-02-24T06:57:37.541Z,Rate-Limit-Login,unknown,400,1,3.71,156.71
2026-02-24T06:57:37.559Z,Rate-Limit-Login,unknown,400,8,16.25,157.18
2026-02-24T06:57:37.567Z,Rate-Limit-Login,unknown,400,1,3.74,157.62
2026-02-24T06:57:37.575Z,Basic-Login,unknown,400,1,0.64,158.07
2026-02-24T06:57:37.579Z,Rate-Limit-Login,unknown,400,1,0.60,158.52
2026-02-24T06:57:37.584Z,Basic-Login,unknown,400,0,0.73,158.96
2026-02-24T06:57:37.588Z,Captcha-Login,unknown,400,1,0.68,159.41
2026-02-24T06:57:37.595Z,Rate-Limit-Login,unknown,400,1,3.07,159.85
2026-02-24T06:57:37.600Z,Rate-Limit-Login,unknown,400,1,0.69,160.30
2026-02-24T06:57:37.611Z,Rate-Limit-Login,unknown,400,1,0.62,160.75
2026-02-24T06:57:37.620Z,Captcha-Login,unknown,400,1,1.65,161.19
2026-02-24T06:57:37.625Z,Rate-Limit-Login,unknown,400,2,4.12,161.64
2026-02-24T06:57:37.632Z,Rate-Limit-Login,unknown,400,2,4.75,162.09
2026-02-24T06:57:37.637Z,Captcha-Login,unknown,400,1,4.21,162.54
2026-02-24T06:57:37.642Z,Rate-Limit-Login,unknown,400,1,5.00,162.98
2026-02-24T06:57:37.647Z,Captcha-Login,unknown,400,1,4.80,163.43
2026-02-24T06:57:37.654Z,Captcha-Login,unknown,400,1,2.78,163.88
2026-02-24T06:57:37.663Z,Captcha-Login,unknown,400,2,1.98,164.33
2026-02-24T06:57:37.668Z,Captcha-Login,unknown,400,1,4.82,164.78
2026-02-24T06:57:37.673Z,Captcha-Login,unknown,400,1,0.69,165.23
2026-02-24T06:57:37.798Z,Captcha-Login,unknown,400,0,0.64,169.24
2026-02-24T06:57:38.332Z,Captcha-Login,::ffff:172.18.0.11,403,2852,3361.41,183.23
2026-02-24T06:57:38.356Z,Captcha-Login,::ffff:172.18.0.11,403,2867,3377.72,183.28
2026-02-24T06:57:38.369Z,Captcha-Login,::ffff:172.18.0.11,403,2883,3406.26,175.49
2026-02-24T06:57:38.384Z,Captcha-Login,::ffff:172.18.0.11,403,2889,3418.64,175.75
2026-02-24T06:57:38.397Z,Captcha-Login,::ffff:172.18.0.11,403,2797,3319.40,175.81
2026-02-24T06:57:38.410Z,Captcha-Login,::ffff:172.18.0.11,403,2806,3332.78,175.86
2026-02-24T06:57:38.415Z,Captcha-Login,::ffff:172.18.0.11,403,2808,3333.52,175.92
2026-02-24T06:57:38.423Z,Captcha-Login,::ffff:172.18.0.11,403,2812,3337.54,175.98
2026-02-24T06:57:38.429Z,Captcha-Login,::ffff:172.18.0.11,403,2806,3328.77,176.04
2026-02-24T06:57:38.435Z,Captcha-Login,::ffff:172.18.0.14,403,2791,3292.73,176.34
2026-02-24T06:57:38.440Z,Captcha-Login,::ffff:172.18.0.14,403,2792,3288.99,176.39
2026-02-24T06:57:38.443Z,Captcha-Login,::ffff:172.18.0.14,403,2783,3270.50,176.43
2026-02-24T06:57:38.445Z,Captcha-Login,::ffff:172.18.0.14,403,2782,3265.87,176.48
2026-02-24T06:57:38.447Z,Captcha-Login,::ffff:172.18.0.6,403,2738,3196.84,176.53
2026-02-24T06:57:38.449Z,Captcha-Login,::ffff:172.18.0.3,403,2735,3193.72,176.58
2026-02-24T06:57:38.450Z,Captcha-Login,::ffff:172.18.0.3,403,2734,3192.30,176.63
2026-02-24T06:57:38.451Z,Captcha-Login,::ffff:172.18.0.9,403,2730,3188.14,176.67
2026-02-24T06:57:38.452Z,Captcha-Login,::ffff:172.18.0.6,403,2724,3182.77,176.72
2026-02-24T06:57:38.454Z,Captcha-Login,::ffff:172.18.0.11,403,2696,3147.96,176.77
2026-02-24T06:57:38.455Z,Captcha-Login,::ffff:172.18.0.14,403,2677,3138.15,176.82
2026-02-24T06:57:38.456Z,Captcha-Login,::ffff:172.18.0.14,403,2676,3137.49,176.87
2026-02-24T06:57:38.457Z,Captcha-Login,::ffff:172.18.0.14,403,2675,3136.33,176.91
2026-02-24T06:57:38.458Z,Captcha-Login,::ffff:172.18.0.14,403,2674,3135.27,176.96
2026-02-24T06:57:38.459Z,Captcha-Login,::ffff:172.18.0.9,403,2673,3134.37,177.01
2026-02-24T06:57:38.460Z,Captcha-Login,::ffff:172.18.0.14,403,2658,3118.73,177.06
2026-02-24T06:57:38.462Z,Captcha-Login,::ffff:172.18.0.14,403,2657,3117.48,177.11
