Timestamp,Scenario,IP,Status,Duration_ms,CPU_ms,Memory_MB
2026-02-12T02:50:45.504Z,Basic-Login,::ffff:192.168.107.8,401,1785,6279.41,159.27
2026-02-12T02:50:45.504Z,Basic-Login,::ffff:192.168.107.8,401,1783,6278.20,159.33
2026-02-12T02:50:45.507Z,Basic-Login,::ffff:192.168.107.6,401,1741,6222.13,159.72
2026-02-12T02:50:45.508Z,Basic-Login,::ffff:192.168.107.6,401,1740,6220.62,159.78
2026-02-12T02:50:45.510Z,Basic-Login,::ffff:192.168.107.4,401,1712,6184.45,160.18
2026-02-12T02:50:45.511Z,Basic-Login,::ffff:192.168.107.4,401,1709,6181.24,160.24
2026-02-12T02:50:45.511Z,Basic-Login,::ffff:192.168.107.4,401,1705,6177.62,160.30
2026-02-12T02:50:45.511Z,Basic-Login,::ffff:192.168.107.4,401,1698,6165.57,160.35
2026-02-12T02:50:45.512Z,Basic-Login,::ffff:192.168.107.4,401,1693,6159.46,160.41
2026-02-12T02:50:45.512Z,Basic-Login,::ffff:192.168.107.4,401,1683,6148.62,160.47
2026-02-12T02:50:45.513Z,Basic-Login,::ffff:192.168.107.4,401,1681,6145.94,160.52
2026-02-12T02:50:45.513Z,Basic-Login,::ffff:192.168.107.4,401,1677,6141.82,160.58
2026-02-12T02:50:45.514Z,Basic-Login,::ffff:192.168.107.4,401,1677,6138.67,160.64
2026-02-12T02:50:45.514Z,Basic-Login,::ffff:192.168.107.4,401,1669,6126.22,160.69
2026-02-12T02:50:45.514Z,Basic-Login,::ffff:192.168.107.16,401,1517,5816.60,160.75
2026-02-12T02:50:45.515Z,Basic-Login,::ffff:192.168.107.16,401,1513,5806.11,160.91
2026-02-12T02:50:45.515Z,Basic-Login,::ffff:192.168.107.16,401,1510,5801.16,160.97
2026-02-12T02:50:45.518Z,Basic-Login,::ffff:192.168.107.16,401,1480,5728.09,161.22
2026-02-12T02:50:45.520Z,Rate-Limit-Login,::ffff:192.168.107.13,429,185,514.79,161.36
2026-02-12T02:50:45.520Z,Rate-Limit-Login,::ffff:192.168.107.13,429,193,555.69,161.42
2026-02-12T02:50:45.521Z,Rate-Limit-Login,::ffff:192.168.107.13,429,210,652.75,161.47
2026-02-12T02:50:45.521Z,Rate-Limit-Login,::ffff:192.168.107.13,429,233,781.41,161.78
2026-02-12T02:50:45.522Z,Rate-Limit-Login,::ffff:192.168.107.13,429,248,831.33,161.83
2026-02-12T02:50:45.522Z,Rate-Limit-Login,::ffff:192.168.107.13,429,270,904.43,161.89
2026-02-12T02:50:45.523Z,Rate-Limit-Login,::ffff:192.168.107.13,429,266,883.26,161.95
2026-02-12T02:50:45.523Z,Rate-Limit-Login,::ffff:192.168.107.13,429,288,981.68,162.00
2026-02-12T02:50:45.523Z,Basic-Login,::ffff:192.168.107.12,401,307,1054.92,162.06
2026-02-12T02:50:45.524Z,Basic-Login,::ffff:192.168.107.12,401,303,1042.97,162.12
2026-02-12T02:50:45.524Z,Basic-Login,::ffff:192.168.107.12,401,321,1104.33,162.17
2026-02-12T02:50:45.525Z,Basic-Login,::ffff:192.168.107.12,401,318,1090.43,162.23
2026-02-12T02:50:45.525Z,Rate-Limit-Login,::ffff:192.168.107.11,429,333,1149.39,162.29
2026-02-12T02:50:45.526Z,Basic-Login,::ffff:192.168.107.12,401,330,1136.37,162.34
2026-02-12T02:50:45.526Z,Rate-Limit-Login,::ffff:192.168.107.11,429,341,1173.74,162.40
2026-02-12T02:50:45.526Z,Rate-Limit-Login,::ffff:192.168.107.11,429,346,1189.92,162.46
2026-02-12T02:50:45.527Z,Rate-Limit-Login,::ffff:192.168.107.11,429,354,1222.35,162.51
2026-02-12T02:50:45.527Z,Rate-Limit-Login,::ffff:192.168.107.11,429,361,1257.53,162.57
2026-02-12T02:50:45.528Z,Basic-Login,::ffff:192.168.107.12,401,369,1291.76,162.63
2026-02-12T02:50:45.529Z,Basic-Login,::ffff:192.168.107.12,401,381,1348.42,162.68
2026-02-12T02:50:45.530Z,Basic-Login,::ffff:192.168.107.12,401,378,1331.15,162.74
2026-02-12T02:50:45.530Z,Basic-Login,::ffff:192.168.107.12,401,402,1429.86,162.80
2026-02-12T02:50:45.530Z,Basic-Login,::ffff:192.168.107.12,401,394,1396.06,162.85
2026-02-12T02:50:45.531Z,Rate-Limit-Login,::ffff:192.168.107.11,429,409,1460.39,162.97
2026-02-12T02:50:45.532Z,Rate-Limit-Login,::ffff:192.168.107.11,429,418,1488.53,163.02
2026-02-12T02:50:45.532Z,Rate-Limit-Login,::ffff:192.168.107.11,429,422,1499.28,163.08
2026-02-12T02:50:45.532Z,Rate-Limit-Login,::ffff:192.168.107.11,429,431,1531.94,163.14
2026-02-12T02:50:45.533Z,Rate-Limit-Login,::ffff:192.168.107.11,429,429,1519.88,163.44
2026-02-12T02:50:45.533Z,Basic-Login,::ffff:192.168.107.10,401,474,1699.93,163.50
2026-02-12T02:50:45.534Z,Basic-Login,::ffff:192.168.107.10,401,469,1675.57,163.55
2026-02-12T02:50:45.534Z,Basic-Login,::ffff:192.168.107.10,401,484,1733.87,163.61
2026-02-12T02:50:45.535Z,Basic-Login,::ffff:192.168.107.10,401,497,1779.49,163.67
2026-02-12T02:50:45.535Z,Basic-Login,::ffff:192.168.107.10,401,513,1828.37,163.72
2026-02-12T02:50:45.536Z,Basic-Login,::ffff:192.168.107.10,401,520,1858.14,163.78
2026-02-12T02:50:45.536Z,Rate-Limit-Login,::ffff:192.168.107.21,401,690,2563.81,163.84
2026-02-12T02:50:45.536Z,Rate-Limit-Login,::ffff:192.168.107.21,401,701,2618.78,163.90
2026-02-12T02:50:45.537Z,Rate-Limit-Login,::ffff:192.168.107.21,401,718,2671.39,163.95
2026-02-12T02:50:45.537Z,Rate-Limit-Login,::ffff:192.168.107.21,401,728,2710.17,164.01
2026-02-12T02:50:45.538Z,Rate-Limit-Login,::ffff:192.168.107.21,401,735,2740.25,164.07
2026-02-12T02:50:45.538Z,Basic-Login,::ffff:192.168.107.6,401,787,2933.80,164.12
2026-02-12T02:50:45.539Z,Basic-Login,::ffff:192.168.107.6,401,797,2969.97,164.18
2026-02-12T02:50:45.539Z,Basic-Login,::ffff:192.168.107.6,401,810,3018.18,164.23
2026-02-12T02:50:45.540Z,Basic-Login,::ffff:192.168.107.6,401,930,3483.57,164.29
2026-02-12T02:50:45.540Z,Basic-Login,::ffff:192.168.107.6,401,942,3532.08,164.35
2026-02-12T02:50:45.541Z,Rate-Limit-Login,::ffff:192.168.107.19,401,1008,3785.10,164.40
2026-02-12T02:50:45.541Z,Rate-Limit-Login,::ffff:192.168.107.19,401,1017,3822.70,164.46
2026-02-12T02:50:45.541Z,Rate-Limit-Login,::ffff:192.168.107.19,401,1028,3862.58,164.52
2026-02-12T02:50:45.542Z,Rate-Limit-Login,::ffff:192.168.107.19,401,1038,3904.39,164.57
2026-02-12T02:50:45.542Z,Rate-Limit-Login,::ffff:192.168.107.19,401,1044,3934.30,164.63
2026-02-12T02:50:45.543Z,Basic-Login,::ffff:192.168.107.4,401,1050,3958.23,164.69
2026-02-12T02:50:45.543Z,Basic-Login,::ffff:192.168.107.4,401,1073,4055.50,164.74
2026-02-12T02:50:45.543Z,Basic-Login,::ffff:192.168.107.4,401,1069,4039.89,164.80
2026-02-12T02:50:45.544Z,Basic-Login,::ffff:192.168.107.4,401,1085,4100.70,164.86
2026-02-12T02:50:45.544Z,Basic-Login,::ffff:192.168.107.4,401,1099,4163.44,164.91
2026-02-12T02:50:45.545Z,Basic-Login,::ffff:192.168.107.4,401,1110,4203.94,165.22
2026-02-12T02:50:45.545Z,Basic-Login,::ffff:192.168.107.4,401,1118,4237.96,165.27
2026-02-12T02:50:45.545Z,Basic-Login,::ffff:192.168.107.4,401,1127,4274.16,165.33
2026-02-12T02:50:45.546Z,Basic-Login,::ffff:192.168.107.4,401,1186,4539.40,165.39
2026-02-12T02:50:45.546Z,Basic-Login,::ffff:192.168.107.4,401,1201,4602.39,165.44
2026-02-12T02:50:45.547Z,Basic-Login,::ffff:192.168.107.18,401,1248,4769.54,165.50
2026-02-12T02:50:45.547Z,Basic-Login,::ffff:192.168.107.18,401,1254,4795.49,165.55
2026-02-12T02:50:45.547Z,Basic-Login,::ffff:192.168.107.18,401,1274,4866.37,165.61
2026-02-12T02:50:45.548Z,Basic-Login,::ffff:192.168.107.18,401,1265,4831.80,165.67
2026-02-12T02:50:45.548Z,Basic-Login,::ffff:192.168.107.18,401,1313,5008.18,165.72
2026-02-12T02:50:45.549Z,Basic-Login,::ffff:192.168.107.18,401,1306,4971.51,165.78
2026-02-12T02:50:45.549Z,Basic-Login,::ffff:192.168.107.18,401,1328,5076.49,165.84
2026-02-12T02:50:45.549Z,Basic-Login,::ffff:192.168.107.18,401,1419,5458.31,165.90
2026-02-12T02:50:45.550Z,Basic-Login,::ffff:192.168.107.18,401,1415,5433.34,165.95
2026-02-12T02:50:45.550Z,Basic-Login,::ffff:192.168.107.18,401,1425,5480.83,166.01
2026-02-12T02:50:45.551Z,Rate-Limit-Login,::ffff:192.168.107.13,401,1953,6509.25,166.06
2026-02-12T02:50:45.551Z,Rate-Limit-Login,::ffff:192.168.107.11,401,1907,6431.39,166.12
2026-02-12T02:50:45.551Z,Rate-Limit-Login,::ffff:192.168.107.9,401,1856,6365.84,166.18
2026-02-12T02:50:45.552Z,Rate-Limit-Login,::ffff:192.168.107.9,401,1854,6363.25,166.23
2026-02-12T02:50:45.552Z,Rate-Limit-Login,::ffff:192.168.107.9,401,1852,6362.01,166.29
2026-02-12T02:50:45.553Z,Rate-Limit-Login,::ffff:192.168.107.9,401,1852,6359.93,166.40
2026-02-12T02:50:45.553Z,Rate-Limit-Login,::ffff:192.168.107.9,401,1849,6355.24,166.46
2026-02-12T02:50:45.553Z,Rate-Limit-Login,::ffff:192.168.107.7,401,1805,6291.61,166.52
2026-02-12T02:50:45.554Z,Rate-Limit-Login,::ffff:192.168.107.7,401,1803,6289.80,166.57
2026-02-12T02:50:45.554Z,Rate-Limit-Login,::ffff:192.168.107.7,401,1798,6285.02,166.63
2026-02-12T02:50:45.555Z,Rate-Limit-Login,::ffff:192.168.107.7,401,1798,6283.77,166.69
2026-02-12T02:50:45.555Z,Rate-Limit-Login,::ffff:192.168.107.5,401,1776,6262.20,166.74
2026-02-12T02:50:45.556Z,Rate-Limit-Login,::ffff:192.168.107.5,401,1773,6258.92,167.04
2026-02-12T02:50:45.556Z,Rate-Limit-Login,::ffff:192.168.107.5,401,1772,6257.73,167.10
2026-02-12T02:50:45.556Z,Rate-Limit-Login,::ffff:192.168.107.5,401,1768,6253.71,167.16
2026-02-12T02:50:45.557Z,Rate-Limit-Login,::ffff:192.168.107.5,401,1765,6245.19,167.21
2026-02-12T02:50:45.557Z,Rate-Limit-Login,::ffff:192.168.107.3,401,1741,6211.90,167.27
2026-02-12T02:50:45.558Z,Rate-Limit-Login,::ffff:192.168.107.3,401,1735,6205.19,167.33
2026-02-12T02:50:45.558Z,Rate-Limit-Login,::ffff:192.168.107.3,401,1733,6202.27,167.38
2026-02-12T02:50:45.558Z,Rate-Limit-Login,::ffff:192.168.107.3,401,1731,6200.82,167.44
2026-02-12T02:50:45.559Z,Rate-Limit-Login,::ffff:192.168.107.3,401,1728,6197.15,167.50
2026-02-12T02:50:45.559Z,Rate-Limit-Login,::ffff:192.168.107.15,401,1669,6046.75,167.55
2026-02-12T02:50:45.560Z,Rate-Limit-Login,::ffff:192.168.107.15,401,1643,5988.77,167.61
2026-02-12T02:50:45.560Z,Rate-Limit-Login,::ffff:192.168.107.15,401,1641,5984.15,167.67
2026-02-12T02:50:45.561Z,Rate-Limit-Login,::ffff:192.168.107.15,401,1633,5968.22,167.72
2026-02-12T02:50:45.561Z,Rate-Limit-Login,::ffff:192.168.107.15,401,1629,5964.56,167.78
2026-02-12T02:50:45.561Z,Rate-Limit-Login,::ffff:192.168.107.17,401,1516,5755.27,167.84
2026-02-12T02:50:45.562Z,Rate-Limit-Login,::ffff:192.168.107.17,401,1511,5744.41,167.89
2026-02-12T02:50:45.562Z,Rate-Limit-Login,::ffff:192.168.107.17,401,1504,5726.50,167.95
2026-02-12T02:50:45.563Z,Rate-Limit-Login,::ffff:192.168.107.17,401,1498,5705.97,168.01
2026-02-12T02:50:45.563Z,Rate-Limit-Login,::ffff:192.168.107.17,401,1495,5699.85,168.06
2026-02-12T02:50:45.563Z,Basic-Login,::ffff:192.168.107.14,401,2078,6694.24,168.12
2026-02-12T02:50:45.564Z,Basic-Login,::ffff:192.168.107.14,401,2073,6688.33,168.18
2026-02-12T02:50:45.564Z,Basic-Login,::ffff:192.168.107.14,401,2069,6683.10,168.23
2026-02-12T02:50:45.565Z,Basic-Login,::ffff:192.168.107.14,401,2067,6680.68,168.29
2026-02-12T02:50:45.565Z,Basic-Login,::ffff:192.168.107.14,401,2064,6677.09,168.35
2026-02-12T02:50:45.565Z,Basic-Login,::ffff:192.168.107.14,401,2056,6662.64,168.40
2026-02-12T02:50:45.566Z,Basic-Login,::ffff:192.168.107.14,401,2020,6590.18,168.46
2026-02-12T02:50:45.566Z,Basic-Login,::ffff:192.168.107.14,401,2010,6579.54,168.76
2026-02-12T02:50:45.567Z,Basic-Login,::ffff:192.168.107.12,401,1949,6487.04,168.82
2026-02-12T02:50:45.567Z,Basic-Login,::ffff:192.168.107.12,401,1947,6485.02,168.87
2026-02-12T02:50:45.568Z,Basic-Login,::ffff:192.168.107.12,401,1944,6479.26,168.93
2026-02-12T02:50:45.568Z,Basic-Login,::ffff:192.168.107.12,401,1941,6471.85,168.99
2026-02-12T02:50:45.568Z,Basic-Login,::ffff:192.168.107.12,401,1939,6468.72,169.04
2026-02-12T02:50:45.569Z,Basic-Login,::ffff:192.168.107.12,401,1938,6465.86,169.10
2026-02-12T02:50:45.569Z,Basic-Login,::ffff:192.168.107.12,401,1936,6464.35,169.16
2026-02-12T02:50:45.569Z,Basic-Login,::ffff:192.168.107.12,401,1934,6462.66,169.21
2026-02-12T02:50:45.570Z,Basic-Login,::ffff:192.168.107.10,401,1898,6410.15,169.27
2026-02-12T02:50:45.570Z,Basic-Login,::ffff:192.168.107.10,401,1895,6407.88,169.33
2026-02-12T02:50:45.571Z,Basic-Login,::ffff:192.168.107.10,401,1893,6405.33,169.38
2026-02-12T02:50:45.571Z,Basic-Login,::ffff:192.168.107.10,401,1890,6403.13,169.44
2026-02-12T02:50:45.571Z,Basic-Login,::ffff:192.168.107.10,401,1888,6399.62,169.49
2026-02-12T02:50:45.572Z,Basic-Login,::ffff:192.168.107.10,401,1886,6395.99,169.55
2026-02-12T02:50:45.572Z,Basic-Login,::ffff:192.168.107.10,401,1885,6395.01,169.61
2026-02-12T02:50:45.573Z,Basic-Login,::ffff:192.168.107.10,401,1884,6393.74,169.67
2026-02-12T02:50:45.574Z,Basic-Login,::ffff:192.168.107.10,401,1883,6393.72,169.78
2026-02-12T02:50:45.574Z,Basic-Login,::ffff:192.168.107.10,401,1882,6391.97,169.83
2026-02-12T02:50:45.574Z,Basic-Login,::ffff:192.168.107.8,401,1843,6332.91,169.89
2026-02-12T02:50:45.575Z,Basic-Login,::ffff:192.168.107.8,401,1840,6330.93,169.95
2026-02-12T02:50:45.575Z,Basic-Login,::ffff:192.168.107.8,401,1838,6327.91,170.00
2026-02-12T02:50:45.576Z,Basic-Login,::ffff:192.168.107.8,401,1837,6326.52,170.06
2026-02-12T02:50:45.576Z,Basic-Login,::ffff:192.168.107.8,401,1836,6325.34,170.12
2026-02-12T02:50:45.576Z,Basic-Login,::ffff:192.168.107.8,401,1834,6324.35,170.17
2026-02-12T02:50:45.577Z,Basic-Login,::ffff:192.168.107.8,401,1834,6323.12,170.23
2026-02-12T02:50:45.577Z,Basic-Login,::ffff:192.168.107.8,401,1825,6314.22,170.53
2026-02-12T02:50:45.578Z,Basic-Login,::ffff:192.168.107.6,401,1808,6297.13,170.59
2026-02-12T02:50:45.578Z,Basic-Login,::ffff:192.168.107.6,401,1807,6296.18,170.64
2026-02-12T02:50:45.579Z,Basic-Login,::ffff:192.168.107.6,401,1806,6295.26,170.70
2026-02-12T02:50:45.579Z,Basic-Login,::ffff:192.168.107.6,401,1804,6292.94,170.75
2026-02-12T02:50:45.579Z,Basic-Login,::ffff:192.168.107.6,401,1802,6291.78,170.81
2026-02-12T02:50:45.580Z,Basic-Login,::ffff:192.168.107.6,401,1800,6288.31,170.87
2026-02-12T02:50:45.580Z,Basic-Login,::ffff:192.168.107.6,401,1794,6282.95,170.92
2026-02-12T02:50:45.581Z,Basic-Login,::ffff:192.168.107.6,401,1791,6277.22,170.98
2026-02-12T02:50:45.581Z,Basic-Login,::ffff:192.168.107.16,401,1574,5867.70,171.03
2026-02-12T02:50:45.582Z,Basic-Login,::ffff:192.168.107.16,401,1572,5861.92,171.09
2026-02-12T02:50:45.582Z,Basic-Login,::ffff:192.168.107.16,401,1567,5851.77,171.15
2026-02-12T02:50:45.583Z,Basic-Login,::ffff:192.168.107.16,401,1566,5844.52,171.20
2026-02-12T02:50:45.583Z,Basic-Login,::ffff:192.168.107.16,401,1561,5833.20,171.26
2026-02-12T02:50:45.584Z,Basic-Login,::ffff:192.168.107.16,401,1553,5815.42,171.31
2026-02-12T02:50:45.617Z,Basic-Login,::ffff:192.168.107.18,401,7,7.69,167.08
2026-02-12T02:50:45.627Z,Basic-Login,::ffff:192.168.107.18,401,12,18.14,168.09
2026-02-12T02:50:45.630Z,Basic-Login,::ffff:192.168.107.18,401,13,20.68,168.21
2026-02-12T02:50:45.642Z,Basic-Login,unknown,400,1,0.54,169.72
2026-02-12T02:50:45.645Z,Basic-Login,unknown,400,1,0.58,170.02
2026-02-12T02:50:45.646Z,Basic-Login,::ffff:192.168.107.18,401,19,41.14,170.11
