Timestamp,Scenario,IP,Status,Duration_ms,CPU_ms,Memory_MB
2026-02-11T14:05:04.670Z,::ffff:172.19.0.5,401,14,18.60,73.91
2026-02-11T14:05:04.672Z,::ffff:172.19.0.2,401,9,11.51,74.04
2026-02-11T14:05:04.678Z,::ffff:172.19.0.3,401,9,9.58,74.22
2026-02-11T14:05:09.707Z,::ffff:172.19.0.2,401,16,14.62,67.61
2026-02-11T14:05:09.710Z,::ffff:172.19.0.5,401,11,6.87,67.82
2026-02-11T14:05:09.712Z,::ffff:172.19.0.3,401,18,14.90,67.95
2026-02-11T14:05:09.726Z,::ffff:172.19.0.2,401,8,10.28,70.21
2026-02-11T14:05:09.730Z,::ffff:172.19.0.5,401,8,9.54,69.17
2026-02-11T14:05:09.734Z,::ffff:172.19.0.3,401,9,8.24,69.29
2026-02-11T14:05:14.763Z,::ffff:172.19.0.2,401,16,12.68,70.50
2026-02-11T14:05:14.767Z,::ffff:172.19.0.3,401,12,6.24,70.22
2026-02-11T14:05:14.768Z,::ffff:172.19.0.5,401,24,21.37,70.34
2026-02-11T14:05:14.781Z,::ffff:172.19.0.3,401,6,6.45,71.52
2026-02-11T14:05:14.791Z,::ffff:172.19.0.2,401,11,10.91,71.62
2026-02-11T14:05:14.793Z,::ffff:172.19.0.5,401,7,7.13,71.75
2026-02-11T14:05:19.701Z,::ffff:172.19.0.3,401,37,23.34,72.50
2026-02-11T14:05:19.704Z,::ffff:172.19.0.5,401,20,6.01,72.63
2026-02-11T14:05:19.705Z,::ffff:172.19.0.2,401,27,14.61,72.81
2026-02-11T14:05:19.722Z,::ffff:172.19.0.3,429,8,9.12,73.93
2026-02-11T14:05:19.723Z,::ffff:172.19.0.5,429,7,7.80,74.05
2026-02-11T14:05:19.726Z,::ffff:172.19.0.2,429,5,4.97,73.71
2026-02-11T14:05:24.749Z,::ffff:172.19.0.5,401,12,18.65,75.33
2026-02-11T14:05:24.765Z,::ffff:172.19.0.2,401,18,29.53,75.67
2026-02-11T14:05:24.770Z,::ffff:172.19.0.3,401,26,38.52,75.79
2026-02-11T14:05:24.793Z,::ffff:172.19.0.5,429,12,23.25,76.08
2026-02-11T14:05:24.805Z,::ffff:172.19.0.2,429,18,31.70,70.23
2026-02-11T14:05:24.809Z,::ffff:172.19.0.3,429,5,9.42,70.38
2026-02-11T14:05:29.829Z,::ffff:172.19.0.5,401,22,18.88,71.26
2026-02-11T14:05:29.832Z,::ffff:172.19.0.2,401,11,11.66,71.40
2026-02-11T14:05:29.835Z,::ffff:172.19.0.3,401,11,11.23,71.55
2026-02-11T14:05:29.850Z,::ffff:172.19.0.5,429,6,8.41,72.62
2026-02-11T14:05:29.855Z,::ffff:172.19.0.2,429,7,10.08,72.31
2026-02-11T14:05:29.862Z,::ffff:172.19.0.3,429,4,5.61,72.93
2026-02-11T14:05:34.880Z,::ffff:172.19.0.5,401,11,12.95,73.94
2026-02-11T14:05:34.884Z,::ffff:172.19.0.2,401,12,12.26,74.17
2026-02-11T14:05:34.887Z,::ffff:172.19.0.3,401,8,9.01,73.90
2026-02-11T14:05:34.896Z,::ffff:172.19.0.5,429,5,5.43,74.22
2026-02-11T14:05:34.904Z,::ffff:172.19.0.2,429,5,4.68,75.34
2026-02-11T14:05:34.910Z,::ffff:172.19.0.3,429,7,8.16,75.69
2026-02-11T14:05:39.933Z,::ffff:172.19.0.5,401,22,15.88,76.62
2026-02-11T14:05:39.937Z,::ffff:172.19.0.3,401,13,5.11,76.75
2026-02-11T14:05:39.938Z,::ffff:172.19.0.2,401,22,13.43,76.87
2026-02-11T14:05:39.951Z,::ffff:172.19.0.5,429,6,7.36,77.94
2026-02-11T14:05:39.954Z,::ffff:172.19.0.3,429,4,4.45,78.11
2026-02-11T14:05:39.962Z,::ffff:172.19.0.2,429,4,1.61,78.57
2026-02-11T14:05:44.811Z,::ffff:172.19.0.3,401,13,16.25,78.61
2026-02-11T14:05:44.816Z,::ffff:172.19.0.5,401,14,18.89,79.18
2026-02-11T14:05:44.865Z,::ffff:172.19.0.2,401,50,83.36,74.29
2026-02-11T14:05:44.867Z,::ffff:172.19.0.5,429,7,7.03,74.41
2026-02-11T14:05:44.869Z,::ffff:172.19.0.3,429,12,11.72,74.65
2026-02-11T14:05:44.878Z,::ffff:172.19.0.2,429,5,1.27,75.35
2026-02-11T14:05:49.903Z,::ffff:172.19.0.3,401,22,15.37,75.71
2026-02-11T14:05:49.905Z,::ffff:172.19.0.2,401,12,5.13,75.86
2026-02-11T14:05:49.907Z,::ffff:172.19.0.5,401,22,14.64,75.98
2026-02-11T14:05:49.923Z,::ffff:172.19.0.3,429,9,10.68,77.25
2026-02-11T14:05:49.925Z,::ffff:172.19.0.2,429,7,7.94,77.38
2026-02-11T14:05:49.927Z,::ffff:172.19.0.5,429,5,5.17,77.72
2026-02-11T14:05:54.950Z,::ffff:172.19.0.2,401,11,13.85,78.22
2026-02-11T14:05:54.955Z,::ffff:172.19.0.5,401,12,12.55,78.38
2026-02-11T14:05:54.958Z,::ffff:172.19.0.3,401,9,8.19,78.63
2026-02-11T14:05:54.973Z,::ffff:172.19.0.2,401,8,10.17,79.00
2026-02-11T14:05:54.983Z,::ffff:172.19.0.5,401,11,12.25,79.75
2026-02-11T14:05:54.985Z,::ffff:172.19.0.3,401,7,5.45,79.87
2026-02-11T14:06:00.004Z,::ffff:172.19.0.2,401,13,20.22,80.83
2026-02-11T14:06:00.009Z,::ffff:172.19.0.5,401,11,20.01,80.07
2026-02-11T14:06:00.013Z,::ffff:172.19.0.3,401,11,16.62,80.70
2026-02-11T14:06:00.061Z,::ffff:172.19.0.5,401,39,60.88,81.77
2026-02-11T14:06:00.065Z,::ffff:172.19.0.2,401,47,70.27,81.88
2026-02-11T14:06:00.098Z,::ffff:172.19.0.3,401,38,32.37,75.87
2026-02-11T14:06:05.095Z,::ffff:172.19.0.2,401,18,6.59,77.26
2026-02-11T14:06:05.097Z,::ffff:172.19.0.5,401,18,5.29,77.40
2026-02-11T14:06:05.110Z,::ffff:172.19.0.2,401,8,7.20,78.90
2026-02-11T14:06:05.118Z,::ffff:172.19.0.5,401,9,8.76,79.68
2026-02-11T14:06:05.124Z,::ffff:172.19.0.3,401,7,4.16,79.85
2026-02-11T14:06:05.138Z,::ffff:172.19.0.3,401,6,5.01,78.29
2026-02-11T14:06:10.149Z,::ffff:172.19.0.2,401,23,11.32,67.57
2026-02-11T14:06:10.151Z,::ffff:172.19.0.5,401,19,7.15,67.77
2026-02-11T14:06:10.168Z,::ffff:172.19.0.3,401,8,9.48,68.73
2026-02-11T14:06:10.177Z,::ffff:172.19.0.2,401,10,12.20,69.10
2026-02-11T14:06:10.188Z,::ffff:172.19.0.5,401,12,13.63,69.32
2026-02-11T14:06:10.194Z,::ffff:172.19.0.3,401,7,4.99,69.49
2026-02-11T14:06:15.074Z,::ffff:172.19.0.2,401,21,20.50,70.79
2026-02-11T14:06:15.078Z,::ffff:172.19.0.5,401,17,15.92,70.92
2026-02-11T14:06:15.082Z,::ffff:172.19.0.3,401,13,10.91,70.50
2026-02-11T14:06:15.132Z,::ffff:172.19.0.2,401,30,28.43,72.22
2026-02-11T14:06:15.136Z,::ffff:172.19.0.3,401,15,7.92,72.34
2026-02-11T14:06:15.138Z,::ffff:172.19.0.5,401,26,21.91,72.45
2026-02-11T14:06:20.164Z,::ffff:172.19.0.3,401,14,22.75,72.81
2026-02-11T14:06:20.170Z,::ffff:172.19.0.2,401,15,24.76,72.98
2026-02-11T14:06:20.179Z,::ffff:172.19.0.5,401,16,21.95,73.36
2026-02-11T14:06:20.183Z,::ffff:172.19.0.3,429,5,4.77,73.55
2026-02-11T14:06:20.193Z,::ffff:172.19.0.2,429,6,6.28,74.74
2026-02-11T14:06:20.197Z,::ffff:172.19.0.5,429,5,5.27,73.79
2026-02-11T14:06:25.219Z,::ffff:172.19.0.3,401,22,18.09,70.29
2026-02-11T14:06:25.221Z,::ffff:172.19.0.5,401,9,7.86,70.43
2026-02-11T14:06:25.225Z,::ffff:172.19.0.2,401,18,17.98,70.17
2026-02-11T14:06:25.236Z,::ffff:172.19.0.3,429,7,8.43,71.29
2026-02-11T14:06:25.242Z,::ffff:172.19.0.2,429,7,6.92,71.48
2026-02-11T14:06:25.247Z,::ffff:172.19.0.5,429,6,4.14,71.61
